,Date,Theme,Sentiment,Newspaper
588,28/09/19,e-governance,positive,Business Std
589,27/09/19,aadhaar_based_schemes,negative,Business Std
590,27/09/19,digital_stack,positive,Business Std
591,26/09/19,crime,neutral,Business Std
592,24/09/19,digital_stack,positive,Business Std
593,23/09/19,digital_stack,positive,Business Std
594,23/09/19,e-governance,positive,Business Std
595,21/09/19,judiciary_right_to_privacy,positive,Business Std
596,20/09/19,e-governance,positive,Business Std
597,14/09/19,digital_stack,positive,Business Std
598,13/09/19,judiciary_right_to_privacy,positive,Business Std
599,12/09/19,digital_stack,positive,Business Std
600,02/09/19,e-governance,positive,Business Std
601,01/09/19,e-governance,positive,Business Std
602,29/08/19,e-governance,positive,Business Std
603,28/08/19,digital_stack,positive,Business Std
604,26/08/19,digital_stack,positive,Business Std
605,26/08/19,judiciary_right_to_privacy,neutral,Business Std
606,23/08/19,e-governance,positive,Business Std
607,23/08/19,digital_stack,positive,Business Std
608,20/08/19,digital_stack,positive,Business Std
609,20/08/19,digital_stack,positive,Business Std
610,20/08/19,digital_stack,positive,Business Std
611,19/08/19,digital_stack,positive,Business Std
612,18/08/19,e-governance,positive,Business Std
613,16/08/19,digital_stack,positive,Business Std
614,01/08/19,digital_stack,positive,Business Std
615,31/07/19,digital_stack,positive,Business Std
616,24/07/19,digital_stack,positive,Business Std
617,17/07/19,digital_stack,positive,Business Std
618,16/07/19,judiciary_right_to_privacy,positive,Business Std
619,13/07/19,digital_stack,positive,Business Std
620,13/07/19,aadhaar_political_debates,positive,Business Std
621,10/07/19,money_laundering,positive,Business Std
622,09/07/19,macroeconomic_policy,neutral,Business Std
623,09/07/19,e-governance,positive,Business Std
624,09/07/19,digital_stack,positive,Business Std
625,08/07/19,digital_stack,positive,Business Std
626,08/07/19,aadhaar_political_debates,negative,Business Std
627,07/07/19,digital_stack,positive,Business Std
628,07/07/19,digital_stack,positive,Business Std
629,06/07/19,money_laundering,positive,Business Std
630,06/07/19,digital_stack,positive,Business Std
631,05/07/19,money_laundering,positive,Business Std
632,05/07/19,e-governance,neutral,Business Std
633,05/07/19,digital_stack,positive,Business Std
634,04/07/19,digital_stack,positive,Business Std
635,04/07/19,digital_stack,positive,Business Std
636,29/06/19,aadhaar_based_subsidies,positive,Business Std
637,25/06/19,digital_stack,positive,Business Std
638,24/06/19,digital_stack,positive,Business Std
639,24/06/19,aadhaar_political_debates,neutral,Business Std
640,21/06/19,digital_stack,positive,Business Std
641,21/06/19,enrolment_process,positive,Business Std
642,21/06/19,digital_stack,positive,Business Std
643,21/06/19,digital_stack,positive,Business Std
644,21/06/19,digital_stack,positive,Business Std
645,13/06/19,digital_stack,positive,Business Std
646,12/06/19,digital_stack,positive,Business Std
647,09/06/19,aadhaar_political_debates,neutral,Business Std
648,09/06/19,aadhaar_based_schemes,positive,Business Std
649,29/05/19,digital_stack,positive,Business Std
650,28/05/19,e-governance,positive,Business Std
651,21/05/19,digital_stack,positive,Business Std
652,15/05/19,e-governance,positive,Business Std
653,10/05/19,macroeconomic_policy,positive,Business Std
654,01/05/19,digital_stack,positive,Business Std
655,26/04/19,digital_stack,positive,Business Std
656,26/04/19,digital_stack,positive,Business Std
657,22/04/19,data_security,positive,Business Std
658,17/04/19,data_security,negative,Business Std
659,01/04/19,digital_stack,positive,Business Std
660,01/04/19,digital_stack,positive,Business Std
661,31/03/19,digital_stack,positive,Business Std
662,31/03/19,digital_stack,positive,Business Std
663,29/03/19,digital_stack,positive,Business Std
664,28/03/19,digital_stack,positive,Business Std
665,23/03/19,aadhaar_political_debates,negative,Business Std
666,11/03/19,digital_stack,positive,Business Std
667,10/03/19,digital_stack,positive,Business Std
668,08/03/19,digital_stack,positive,Business Std
669,07/03/19,e-governance,neutral,Business Std
670,03/03/19,data_security,negative,Business Std
671,02/03/19,digital_stack,positive,Business Std
672,28/02/19,data_security,negative,Business Std
673,19/02/19,data_security,negative,Business Std
674,17/02/19,aadhaar_political_debates,positive,Business Std
675,17/02/19,macroeconomic_policy,positive,Business Std
676,15/02/19,e-governance,positive,Business Std
677,14/02/19,data_security,positive,Business Std
678,08/02/19,digital_stack,positive,Business Std
679,07/02/19,money_laundering,positive,Business Std
680,06/02/19,e-governance,positive,Business Std
681,05/02/19,digital_stack,positive,Business Std
682,30/01/19,digital_stack,positive,Business Std
683,25/01/19,digital_stack,positive,Business Std
684,22/01/19,digital_stack,positive,Business Std
685,21/01/19,e-governance,positive,Business Std
686,20/01/19,e-governance,positive,Business Std
687,13/01/19,macroeconomic_policy,positive,Business Std
688,12/01/19,digital_stack,positive,Business Std
689,11/01/19,digital_stack,positive,Business Std
690,08/01/19,aadhaar_political_debates,positive,Business Std
691,06/01/19,aadhaar_political_debates,negative,Business Std
692,06/01/19,aadhaar_based_schemes,positive,Business Std
693,06/01/19,aadhaar_based_schemes,positive,Business Std
694,04/01/19,aadhaar_political_debates,positive,Business Std
695,04/01/19,data_security,positive,Business Std
696,04/01/19,data_security,positive,Business Std
697,03/01/19,data_security,positive,Business Std
698,03/01/19,digital_stack,positive,Business Std
699,02/01/19,digital_stack,positive,Business Std
700,02/01/19,digital_stack,positive,Business Std
701,02/01/19,data_security,positive,Business Std
702,01/01/19,data_security,negative,Business Std
703,17/09/20,aadhaar_based_schemes,positive,Hindu
704,16/09/20,macroeconomic_policy,negative,Hindu
705,14/09/20,macroeconomic_policy,neutral,Hindu
706,17/09/20,macroeconomic_policy,negative,Hindu
707,16/09/20,e-governance,positive,Hindu
708,12/09/20,crime,negative,Hindu
709,14/09/20,aadhaar_based_schemes,positive,Hindu
710,14/09/20,aadhaar_based_schemes,negative,Hindu
711,13/09/20,enrolment_process,neutral,Hindu
712,13/09/20,macroeconomic_policy,positive,Hindu
713,12/09/20,crime,negative,Hindu
714,13/09/20,macroeconomic_policy,negative,Hindu
715,12/09/20,digital_stack,positive,Hindu
716,11/09/20,enrolment_process,negative,Hindu
717,10/09/20,aadhaar_based_schemes,positive,Hindu
718,10/09/20,aadhaar_based_subsidies,positive,Hindu
719,10/09/20,aadhaar_based_schemes,positive,Hindu
720,10/09/20,e-governance,positive,Hindu
721,09/09/20,e-governance,negative,Hindu
722,09/09/20,e-governance,positive,Hindu
723,09/09/20,aadhaar_based_schemes,neutral,Hindu
724,09/09/20,aadhaar_political_debates,negative,Hindu
725,10/09/20,e-governance,positive,Hindu
726,09/09/20,aadhaar_based_subsidies,negative,Hindu
727,07/09/20,crime,neutral,Hindu
728,08/09/20,enrolment_process,neutral,Hindu
729,08/09/20,judiciary_right_to_privacy,positive,Hindu
730,08/09/20,enrolment_process,positive,Hindu
731,08/09/20,e-governance,positive,Hindu
732,05/09/20,macroeconomic_policy,negative,Hindu
733,04/09/20,aadhaar_based_schemes,positive,Hindu
734,03/09/20,aadhaar_based_schemes,positive,Hindu
735,01/09/20,crime,negative,Hindu
736,01/09/20,aadhaar_based_schemes,positive,Hindu
737,31/08/20,digital_stack,positive,Hindu
738,31/08/20,e-governance,neutral,Hindu
739,01/09/20,e-governance,positive,Hindu
740,30/08/20,crime,negative,Hindu
741,30/08/20,crime,negative,Hindu
742,31/08/20,e-governance,positive,Hindu
743,30/08/20,enrolment_process,positive,Hindu
744,29/08/20,macroeconomic_policy,positive,Hindu
745,29/08/20,financial_inclusion,negative,Hindu
746,28/08/20,macroeconomic_policy,positive,Hindu
747,28/08/20,crime,negative,Hindu
748,28/08/20,aadhaar_political_debates,positive,Hindu
749,27/08/20,judiciary_right_to_privacy,negative,Hindu
750,26/08/20,crime,negative,Hindu
751,27/08/20,digital_stack,positive,Hindu
752,26/08/20,enrolment_process,positive,Hindu
753,26/08/20,aadhaar_based_subsidies,positive,Hindu
754,26/08/20,aadhaar_political_debates,positive,Hindu
755,25/08/20,enrolment_process,neutral,Hindu
756,25/08/20,macroeconomic_policy,negative,Hindu
757,25/08/20,crime,negative,Hindu
758,24/08/20,e-governance,negative,Hindu
759,24/08/20,macroeconomic_policy,negative,Hindu
760,23/08/20,crime,negative,Hindu
761,21/08/20,enrolment_process,neutral,Hindu
762,20/08/20,enrolment_process,positive,Hindu
763,18/08/20,enrolment_process,negative,Hindu
764,18/08/20,digital_stack,positive,Hindu
765,18/08/20,digital_stack,positive,Hindu
766,18/08/20,macroeconomic_policy,negative,Hindu
767,18/08/20,crime,negative,Hindu
768,18/08/20,enrolment_process,positive,Hindu
769,18/08/20,judiciary_right_to_privacy,positive,Hindu
770,18/08/20,e-governance,positive,Hindu
771,17/08/20,enrolment_process,positive,Hindu
772,16/08/20,enrolment_process,neutral,Hindu
773,16/08/20,aadhaar_political_debates,positive,Hindu
774,15/08/20,crime,negative,Hindu
775,15/08/20,crime,negative,Hindu
776,14/08/20,aadhaar_based_subsidies,positive,Hindu
777,14/08/20,judiciary_right_to_privacy,negative,Hindu
778,14/08/20,e-governance,positive,Hindu
779,13/08/20,enrolment_process,positive,Hindu
780,13/08/20,digital_stack,positive,Hindu
781,12/08/20,macroeconomic_policy,positive,Hindu
782,11/08/20,crime,negative,Hindu
783,11/08/20,enrolment_process,neutral,Hindu
784,10/08/20,enrolment_process,positive,Hindu
785,09/08/20,macroeconomic_policy,negative,Hindu
786,09/08/20,e-governance,positive,Hindu
787,08/08/20,enrolment_process,negative,Hindu
788,08/08/20,crime,negative,Hindu
789,08/08/20,macroeconomic_policy,negative,Hindu
790,08/08/20,macroeconomic_policy,positive,Hindu
791,08/08/20,aadhaar_based_subsidies,positive,Hindu
792,07/08/20,macroeconomic_policy,positive,Hindu
793,06/08/20,enrolment_process,positive,Hindu
794,06/08/20,enrolment_process,positive,Hindu
795,05/08/20,crime,negative,Hindu
796,04/08/20,enrolment_process,positive,Hindu
797,04/08/20,crime,negative,Hindu
798,04/08/20,crime,positive,Hindu
799,03/08/20,macroeconomic_policy,negative,Hindu
800,03/08/20,crime,negative,Hindu
801,02/08/20,crime,negative,Hindu
802,02/08/20,aadhaar_based_schemes,negative,Hindu
803,31/07/20,digital_stack,positive,Hindu
804,31/07/20,e-governance,positive,Hindu
805,31/07/20,judiciary_right_to_privacy,positive,Hindu
806,30/07/20,aadhaar_based_schemes,negative,Hindu
807,29/07/20,aadhaar_based_schemes,positive,Hindu
808,29/07/20,financial_inclusion,positive,Hindu
809,29/07/20,enrolment_process,neutral,Hindu
810,29/07/20,crime,negative,Hindu
811,28/07/20,aadhaar_based_subsidies,positive,Hindu
812,28/07/20,macroeconomic_policy,negative,Hindu
813,27/07/20,crime,negative,Hindu
814,27/07/20,digital_stack,neutral,Hindu
815,27/07/20,aadhaar_based_schemes,positive,Hindu
816,27/07/20,aadhaar_based_schemes,positive,Hindu
817,27/07/20,crime,negative,Hindu
818,27/07/20,e-governance,positive,Hindu
819,27/07/20,macroeconomic_policy,negative,Hindu
820,26/07/20,financial_inclusion,positive,Hindu
821,24/07/20,macroeconomic_policy,negative,Hindu
822,24/07/20,macroeconomic_policy,neutral,Hindu
823,23/07/20,digital_stack,neutral,Hindu
824,23/07/20,crime,negative,Hindu
825,23/07/20,digital_stack,positive,Hindu
826,21/07/20,e-governance,positive,Hindu
827,21/07/20,crime,negative,Hindu
828,20/07/20,crime,negative,Hindu
829,18/07/20,crime,negative,Hindu
830,17/07/20,e-governance,positive,Hindu
831,17/07/20,aadhaar_based_schemes,negative,Hindu
832,17/07/20,data_security,negative,Hindu
833,13/07/20,enrolment_process,positive,Hindu
834,13/07/20,digital_stack,positive,Hindu
835,13/07/20,macroeconomic_policy,neutral,Hindu
836,12/07/20,judiciary_right_to_privacy,positive,Hindu
837,12/07/20,macroeconomic_policy,positive,Hindu
838,10/07/20,aadhaar_based_subsidies,positive,Hindu
839,10/07/20,aadhaar_based_schemes,negative,Hindu
840,09/07/20,enrolment_process,positive,Hindu
841,08/07/20,aadhaar_political_debates,negative,Hindu
842,07/07/20,judiciary_right_to_privacy,positive,Hindu
843,07/07/20,aadhaar_based_schemes,negative,Hindu
844,06/07/20,macroeconomic_policy,positive,Hindu
845,05/07/20,e-governance,positive,Hindu
846,03/07/20,macroeconomic_policy,positive,Hindu
847,03/07/20,crime,neutral,Hindu
848,03/07/20,financial_inclusion,positive,Hindu
849,03/07/20,e-governance,neutral,Hindu
850,02/07/20,macroeconomic_policy,positive,Hindu
851,02/07/20,enrolment_process,positive,Hindu
852,02/07/20,digital_stack,positive,Hindu
853,01/07/20,digital_stack,positive,Hindu
854,01/07/20,aadhaar_based_schemes,positive,Hindu
855,01/07/20,financial_inclusion,positive,Hindu
856,01/07/20,aadhaar_based_subsidies,positive,Hindu
857,30/06/20,aadhaar_based_subsidies,positive,Hindu
858,30/06/20,enrolment_process,positive,Hindu
859,29/06/20,e-governance,positive,Hindu
860,29/06/20,aadhaar_based_schemes,positive,Hindu
861,28/06/20,crime,negative,Hindu
862,27/06/20,crime,negative,Hindu
863,27/06/20,digital_stack,positive,Hindu
864,26/06/20,e-governance,positive,Hindu
865,26/06/20,aadhaar_based_schemes,neutral,Hindu
866,25/06/20,digital_stack,positive,Hindu
867,25/06/20,crime,negative,Hindu
868,25/06/20,enrolment_process,positive,Hindu
869,25/06/20,judiciary_right_to_privacy,negative,Hindu
870,25/06/20,e-governance,negative,Hindu
871,24/06/20,e-governance,positive,Hindu
872,23/06/20,aadhaar_based_schemes,positive,Hindu
873,23/06/20,aadhaar_based_schemes,positive,Hindu
874,23/06/20,enrolment_process,positive,Hindu
875,22/06/20,e-governance,positive,Hindu
876,21/06/20,enrolment_process,negative,Hindu
877,21/06/20,aadhaar_based_schemes,positive,Hindu
878,21/06/20,digital_stack,positive,Hindu
879,19/06/20,aadhaar_based_subsidies,positive,Hindu
880,19/06/20,enrolment_process,positive,Hindu
881,18/06/20,macroeconomic_policy,positive,Hindu
